31840000,710000,710000,710000,710000,1519,0
31841000,710000,710000,710000,710000,2000,0
31843000,710000,710000,710000,710000,281,0
31844000,711000,711000,711000,711000,181,0
31867000,710000,710100,710000,710000,1119,0
31869000,710000,710000,710000,710000,281,0
31875000,710500,710500,710500,710500,300,0
31880000,710500,710500,710500,710500,100,0
31882000,710700,710800,710700,710800,200,0
31894000,710500,710500,710500,710500,100,0
31913000,710500,710500,710500,710500,200,0
31917000,710600,710600,710600,710600,145,0
31937000,710600,710600,710500,710500,1274,0
31938000,710500,710500,710500,710500,400,0
31951000,710600,710600,710600,710600,500,0
31955000,710600,710600,710600,710600,500,0
31963000,710000,710000,710000,710000,100,0
31965000,710000,710000,710000,710000,500,0
31966000,710000,710000,710000,710000,500,0
31967000,710000,710000,710000,710000,3000,0
31968000,710000,710000,710000,710000,200,0
31969000,710000,710000,710000,710000,700,0
31971000,710000,710000,710000,710000,100,0
31975000,710000,710000,710000,710000,600,0
31980000,710000,710000,710000,710000,900,0
31982000,709800,709800,709800,709800,234,0
31984000,710000,710000,709800,709800,500,0
31993000,710000,710000,710000,710000,100,0
31994000,709800,709800,709800,709800,400,0
31996000,710000,710000,710000,710000,100,0
31997000,710000,710000,710000,710000,100,0
31999000,710000,710000,710000,710000,1198,0
32009000,710000,710000,710000,710000,300,0
32020000,710000,710000,710000,710000,100,0
32024000,709800,709800,709800,709800,500,0
32025000,709900,709900,709900,709900,500,0
32026000,709900,709900,709900,709900,500,0
32047000,710000,710000,710000,710000,300,0
32065000,709800,709800,709800,709800,300,0
32068000,709800,709800,709800,709800,500,0
32069000,709800,709800,709800,709800,1300,0
32070000,709800,709800,709800,709800,966,0
32073000,709700,709700,709700,709700,100,0
32082000,709700,709700,709700,709700,334,0
32092000,710000,710000,710000,710000,180,0
32104000,709800,709800,709800,709800,500,0
32105000,710000,710000,710000,710000,120,0
32108000,710000,710000,710000,710000,1380,0
32109000,710000,710000,710000,710000,980,0
32111000,710000,710000,710000,710000,190,0
32138000,710000,710000,710000,710000,400,0
32161000,710500,710500,710500,710500,100,0
32164000,710000,710000,710000,710000,100,0
32180000,710000,710000,710000,710000,400,0
32181000,710000,710500,710000,710200,400,0
32186000,710500,710500,710500,710500,500,0
32192000,710500,710500,710500,710500,1000,0
32193000,710500,710500,710500,710500,1500,0
32194000,710500,710500,710500,710500,350,0
32195000,710500,710500,710500,710500,650,0
32201000,710600,710600,710600,710600,1000,0
32204000,710600,710600,710600,710600,1000,0
32213000,711000,711000,711000,711000,132,0
32216000,711000,711000,711000,711000,100,0
32239000,710800,710800,710800,710800,100,0
32250000,710600,710600,710600,710600,100,0
32257000,710500,710500,710500,710500,1000,0
32258000,710700,710700,710500,710500,900,0
32259000,710500,710500,710500,710500,800,0
32262000,710600,710600,710600,710600,200,0
32268000,710600,710600,710500,710500,500,0
32269000,710500,710500,710500,710500,500,0
32293000,710600,710600,710600,710600,100,0
32299000,710700,710700,710700,710700,200,0
32307000,710700,710700,710700,710700,100,0
32314000,710800,710800,710800,710800,300,0
32316000,710900,710900,710900,710900,188,0
32319000,710900,710900,710900,710900,100,0
32323000,711000,711000,710600,710800,1668,0
32330000,711000,711000,711000,711000,200,0
32333000,710800,710800,710500,710500,2000,0
32338000,711000,711000,711000,711000,1400,0
32340000,710700,710700,710700,710700,100,0
32351000,710700,710700,710600,710600,2000,0
32369000,710700,710700,710700,710700,100,0
32370000,710600,710600,710600,710600,100,0
32372000,710800,710800,710800,710800,100,0
32373000,710800,710800,710600,710600,300,0
32393000,710700,710700,710700,710700,100,0
32420000,710700,710700,710700,710700,100,0
32432000,710800,711000,710800,711000,4000,0
32436000,711000,711000,711000,711000,1600,0
32437000,711000,711000,711000,711000,100,0
32439000,711000,711000,711000,711000,100,0
32441000,711000,711000,711000,711000,100,0
32445000,711000,711000,711000,711000,240,0
32446000,711200,711200,711200,711200,200,0
32447000,711500,711500,711500,711500,300,0
32448000,711500,711700,711500,711700,300,0
32454000,711700,711700,711200,711700,500,0
32455000,711000,711000,711000,711000,100,0
32457000,711500,711800,711000,711500,700,0
32458000,711700,712100,711700,712100,200,0
32459000,711700,712300,710900,710900,1500,0
32461000,710800,712200,710800,712000,1300,0
32462000,712200,712200,710900,710900,400,0
32463000,711100,712000,711000,712000,1300,0
32464000,712200,712200,711000,711000,1400,0
32465000,710700,711100,710700,711100,200,0
32469000,711600,711800,711400,711800,300,0
32470000,711700,712100,711300,711300,900,0
32474000,711300,711300,711300,711300,100,0
32476000,711800,712200,711200,711200,900,0
32477000,711000,711200,711000,711200,200,0
32478000,711100,712000,711100,711800,800,0
32479000,711300,711600,711300,711600,200,0
32485000,712000,712000,712000,712000,100,0
32490000,711200,711200,711200,711200,100,0
32494000,711500,711500,711500,711500,300,0
32495000,711900,711900,711900,711900,100,0
32496000,711900,711900,711300,711300,500,0
32497000,711300,711300,711300,711300,100,0
32498000,711100,711100,711000,711000,400,0
32501000,711000,711000,711000,711000,100,0
32502000,711000,711000,711000,711000,500,0
32503000,711000,711000,711000,711000,175,0
32505000,711500,711500,711500,711500,100,0
32527000,711000,711000,711000,711000,100,0
32531000,711100,711100,711100,711100,100,0
